,기준_분기_코드,상권_구분_코드_명,상권_코드_명,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
71617,3,골목상권,새남터성지,외국어학원,213341885,615,213341885,0,67352980,12279290,62236609,25743423,45729583,0,0,0,13324107,11406814,86660547,101950417,0,78005802,135336083,0,0,23459906,167843886,15015201,7022892,615,0,183,44,129,87,172,0,0,0,33,22,258,302,0,236,379,0,0,65,506,22,22,6
71618,3,골목상권,새남터성지,예술학원,5093715,77,5093715,0,2315325,771775,0,0,2006615,0,0,0,0,1543550,3550165,0,0,0,5093715,0,0,0,2006615,0,3087100,77,0,46,16,0,0,15,0,0,0,0,31,46,0,0,0,77,0,0,0,15,0,62,2
71619,3,골목상권,새남터성지,치과의원,158305199,2067,155296312,3008887,25506070,33013547,40392498,35553991,20830206,3008887,0,0,18819919,48917871,76358206,14209203,0,74323323,83981876,0,0,33938417,17322348,24635122,82409312,1817,250,272,270,390,418,467,250,0,0,491,478,962,136,0,1217,850,0,0,313,374,412,968,6
71620,3,골목상권,새남터성지,자동차수리,209127085,1541,188217230,20909855,36635138,34648916,30195636,59815019,26922521,18912610,1997245,0,49769784,71172214,60621773,27563314,0,109725818,34190219,0,0,18624484,13772438,48112482,63406635,1301,240,311,207,230,323,230,230,10,0,415,458,415,253,0,896,299,0,0,138,184,368,504,4
71621,3,골목상권,새남터성지,미용실,36716871,937,24181796,12535075,3804750,5778024,3769708,5140505,5688809,9117799,3417276,0,1852353,11482116,13674050,9708352,0,7945868,27436626,0,410578,2513865,5155415,7752957,19549679,545,392,84,90,89,132,150,273,119,0,88,252,336,261,0,291,636,0,10,103,142,253,419,11
71622,3,골목상권,새남터성지,세탁소,267541,18,267541,0,0,174213,0,93328,0,0,0,0,0,93328,80885,93328,0,174213,93328,0,0,93328,0,0,174213,18,0,0,12,0,6,0,0,0,0,0,6,6,6,0,12,6,0,0,6,0,0,12,2
71623,3,골목상권,새남터성지,슈퍼마켓,239844766,12562,142239268,97605498,37439795,17877026,23630668,35703563,27588216,55479295,42126203,0,20152165,44443384,68882733,103740972,2625512,97008150,120169645,404979,28567891,57177395,24417264,55563870,51046397,8314,4248,1910,1270,1661,1790,1683,2045,2203,0,1328,2414,2996,5561,263,5610,6086,71,1108,2486,1847,3031,3153,6
71624,3,골목상권,새남터성지,편의점,1081009274,152312,784432841,296576433,144735560,135769780,155109229,176379926,172438346,149691259,146885174,74780267,150138340,141235286,164726511,334790991,215337879,678370580,377828252,6110813,119142772,278498423,297187788,255377635,99881399,111524,40788,20454,20238,23168,24248,23416,20193,20595,10388,26057,21933,23298,41430,29206,92908,57038,2182,22680,38833,34688,33720,17844,15
71625,3,골목상권,새남터성지,육류판매,65549773,1945,36043329,29506444,3286500,8349467,5721429,10389463,8296470,14193403,15313041,0,3995780,11086402,15316490,34425124,725977,26771394,35108563,0,804383,9624442,15676172,11841115,23933844,1212,733,73,283,196,312,348,371,362,0,116,277,479,1066,7,791,1104,0,14,330,372,381,797,3
71626,3,골목상권,새남터성지,의약품,75551846,3537,71342792,4209054,16258773,10287865,13565493,15458773,15771888,3884933,324121,0,21036938,26839106,20319400,7356402,0,35470975,40080871,0,1114033,5323382,11466946,15396804,42250681,3269,268,668,515,677,619,790,226,42,0,951,1050,1036,500,0,1576,1961,0,78,353,605,863,1638,6
71627,3,골목상권,새남터성지,철물점,29585325,160,25267466,4317859,4797620,2398810,10075003,2878572,5117461,4317859,0,0,799603,4797620,16311909,7676193,0,14073020,10075002,0,0,2398810,799603,7676192,13273417,144,16,16,16,64,16,32,16,0,0,16,16,96,32,0,64,48,0,0,16,16,32,48,6
71628,3,골목상권,효창공원앞역 6번,한식음식점,375040055,17152,259983092,115056963,50831331,42988251,56385232,53569995,56208283,67500289,47556674,0,15525823,111927897,78888471,155824297,12873567,169433395,144965174,573032,30506312,53275719,70315575,73581919,86146012,13103,4049,2681,2451,2633,2677,2661,2473,1576,0,1663,5943,3269,5703,574,7174,8563,91,2026,3254,4584,3307,2471,18
71629,3,골목상권,효창공원앞역 6번,양식음식점,97248916,4403,64168199,33080717,1808214,13144774,17886299,15617961,15710951,16321571,16759146,0,0,31400811,12797929,41745804,11304372,38785413,43642693,535208,11896811,12391345,19163748,21708753,16732241,2979,1424,115,594,743,805,722,814,610,0,0,1754,553,1692,404,1881,2159,50,829,609,837,817,899,6
71630,3,골목상권,효창공원앞역 6번,치킨전문점,35637259,1948,22825918,12811341,3629259,3837273,3904265,4743460,6711661,5944383,6866958,1124107,84897,814784,2915986,21905364,8792121,21525081,12929189,512883,6665760,7633420,7707976,7073760,4860472,1240,708,201,199,214,226,400,348,360,60,5,38,181,1156,508,1140,760,25,385,382,471,353,284,7
71631,3,골목상권,효창공원앞역 6번,커피-음료,65582626,6879,39058510,26524116,5892369,6066440,9498059,8415180,9186462,14141117,12382999,0,443860,21895302,24407752,17494391,1341321,22604808,38504802,293203,22077884,20102944,7996392,8188505,2450685,4025,2854,612,731,924,864,894,1487,1367,0,60,2263,2528,1883,145,2598,3968,35,2382,2170,863,891,222,10
71632,3,골목상권,효창공원앞역 6번,예술학원,70424864,566,65000000,5424864,46428571,0,0,18571429,0,5424864,0,0,0,0,66808288,3616576,0,51853435,18571429,0,5424864,0,65000000,0,0,539,27,464,0,0,75,0,27,0,0,0,0,548,18,0,491,75,0,27,0,539,0,0,6
71633,3,골목상권,효창공원앞역 6번,스포츠 강습,34528186,32,20389950,14138236,3451879,7636601,0,9301470,0,7069118,7069118,0,0,30136765,2020016,0,2371405,11321486,23206700,0,7069118,18741994,939542,7777533,0,22,10,8,9,0,5,0,5,5,0,0,17,10,0,5,14,19,0,5,14,5,10,0,4
71634,3,골목상권,효창공원앞역 6번,치과의원,280137848,803,210086914,70050934,21414203,71976059,45811839,8624979,62259834,70050934,0,0,9503125,144078747,68535540,58020436,0,126877174,153260674,0,1267290,94449598,4041736,104579677,75799547,680,123,104,154,92,72,258,123,0,0,123,372,236,72,0,319,484,0,41,175,62,216,309,3
71635,3,골목상권,효창공원앞역 6번,한의원,45333734,1696,39363828,5969906,8538870,23652724,1783930,2287290,3101014,5969906,0,0,25139332,17536763,1687431,970208,0,34072022,11261712,0,6520213,6434146,1971712,6105527,24302136,1540,156,340,234,287,261,418,156,0,0,417,862,287,130,0,966,730,0,26,810,208,312,340,3
71636,3,골목상권,효창공원앞역 6번,당구장,8241174,642,3689133,4552041,532783,224668,1105915,388812,1436955,2619899,1932142,0,0,82531,2176066,4178817,1803760,8241174,0,306282,425493,948189,477763,2538284,3545163,330,312,46,27,91,46,120,166,146,0,0,9,155,349,129,642,0,36,46,73,55,192,240,3
71637,3,골목상권,효창공원앞역 6번,PC방,51314492,9823,33060588,18253904,6220551,5720505,6341296,7098004,7680232,8931295,9322609,4096461,3251882,6334974,13769924,19477785,4383466,41845421,9469071,4486327,30307624,10554741,1781753,3566937,617110,6429,3394,1189,1112,1233,1372,1523,1631,1763,645,651,1372,2642,3697,816,8109,1714,1329,5558,1968,323,525,120,3
71638,3,골목상권,효창공원앞역 6번,자동차수리,149324862,1000,129027170,20297692,34916762,39825615,14740770,29512738,10031285,20297692,0,0,32166197,27046886,41280744,48831035,0,98006055,38483383,0,1589836,7099207,42823975,43850275,41126145,790,210,224,167,106,189,104,210,0,0,223,254,289,234,0,666,261,0,22,38,270,313,285,9
71639,3,골목상권,효창공원앞역 6번,미용실,108464000,3577,66421864,42042136,11062048,5044202,10251174,15890302,24174138,22033043,20009093,0,1250031,28305338,30499015,44254898,4154718,53592066,54871934,1300131,21592670,31837616,22025862,23439034,8268687,2225,1352,338,226,379,585,697,684,668,0,67,1011,1007,1433,59,2191,1386,57,791,905,712,806,306,22
71640,3,골목상권,효창공원앞역 6번,세탁소,17120136,1825,13416294,3703842,2428930,1855446,3392373,2849372,2890173,3703842,0,0,2906089,4509269,4548151,5156627,0,7778577,8699903,269061,2130140,4532621,4714188,4137977,694493,1421,404,270,222,337,275,317,404,0,0,342,420,513,550,0,933,866,10,196,528,507,436,122,3
71641,3,골목상권,효창공원앞역 6번,노래방,173981,5,0,173981,0,0,0,0,0,173981,0,0,0,0,0,0,173981,173981,0,0,0,0,0,173981,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,1
71642,3,골목상권,효창공원앞역 6번,슈퍼마켓,1681227752,93915,1149742178,531485574,246084678,226662876,213294380,209843017,253857227,259548715,271936859,0,249581137,308514594,420362993,619370459,83398569,640888117,921272574,3111727,107778508,199885278,371693702,444829493,434861983,65279,28636,13958,12228,12737,13026,13330,14249,14387,0,12881,15555,19676,38837,6966,42091,49969,601,11271,14545,19332,24581,21729,3
71643,3,골목상권,효창공원앞역 6번,편의점,491018110,75031,355482595,135535515,71169350,66814075,70234339,71345137,75919694,72471586,63063929,49854095,71181744,49291130,54611134,136749790,129330217,310141254,180876856,5931376,116401304,139895261,107224649,78406542,43158978,54651,20380,10685,10093,10957,11600,11316,10506,9874,7501,12137,8600,9108,19872,17813,45934,29097,1576,20667,21734,14449,10999,5606,8
71644,3,골목상권,효창공원앞역 6번,컴퓨터및주변장치판매,453115606,462,447294306,5821300,69071844,75382299,36790790,191526921,74522452,5821300,0,0,98172513,65635165,156075765,78841279,54390884,198574627,144637546,0,0,23641704,175236823,140426733,3906913,458,4,82,78,38,200,60,4,0,0,100,73,174,63,52,218,102,0,0,38,156,124,4,10
71645,3,골목상권,효창공원앞역 6번,핸드폰,2914939,68,2604471,310468,0,2552727,0,0,51744,310468,0,0,0,0,310468,2604471,0,189730,2725209,0,0,224226,2552727,137986,0,34,34,0,17,0,0,17,34,0,0,0,0,34,34,0,34,34,0,0,34,17,17,0,2
71646,3,골목상권,효창공원앞역 6번,미곡판매,184328594,1271,184328594,0,25879036,8361733,128283811,21804014,0,0,0,0,129024725,31382961,15453330,8467578,0,0,184328594,0,0,0,0,0,184328594,1271,0,424,106,423,318,0,0,0,0,318,529,318,106,0,0,1271,0,0,0,0,0,1271,3
71647,3,골목상권,효창공원앞역 6번,육류판매,5749147,155,5501428,247719,1104414,289006,877338,1186987,2043683,0,247719,0,5057598,247719,0,443830,0,2446226,0,0,1754677,0,0,691549,0,145,10,42,10,31,42,20,0,10,0,135,10,0,10,0,31,0,0,10,0,0,20,0,2
71648,3,골목상권,효창공원앞역 6번,반찬가게,78188585,1314,77851139,337446,4598136,33150782,14883720,19269919,5948582,213244,124202,0,12855550,13385828,12220602,39726605,0,4036302,51243816,0,1945837,724515,3042960,4416938,45149868,1263,51,288,194,225,402,154,30,21,0,183,733,316,82,0,288,720,0,248,42,207,184,327,11
71649,3,골목상권,효창공원앞역 6번,일반의류,106906970,10902,78825339,28081631,14408625,12919371,16920264,20603631,13973448,13650575,14431056,0,12096439,30493050,38280719,26036762,0,29417268,73282496,718512,19025427,30875572,12770939,17890025,21419290,7451,3451,1657,1213,1520,1721,1340,1816,1635,0,1466,3472,3894,2070,0,4396,6263,128,2998,3040,1464,1712,1318,6
71650,3,골목상권,효창공원앞역 6번,신발,5438706,58,5438706,0,0,973242,1975109,1273802,1216553,0,0,0,0,0,2247044,3191662,0,973242,4465464,0,0,0,0,4164904,1273802,58,0,0,14,14,15,15,0,0,0,0,0,28,30,0,14,44,0,0,0,0,43,15,2
71651,3,골목상권,효창공원앞역 6번,안경,21434939,303,16414508,5020431,834483,3022182,4623488,3671726,4262629,5020431,0,0,135322,4849024,7790012,8660581,0,8985353,12449586,992358,3513851,473626,8074187,4028073,4352844,249,54,19,46,61,55,68,54,0,0,5,82,91,125,0,127,176,10,50,9,81,63,90,3
71652,3,골목상권,효창공원앞역 6번,의약품,26488411,3127,16260315,10228096,3542588,2660068,2706977,3880648,3470034,4633385,5594711,697385,2341711,3460653,3934749,8684780,7369133,13734593,12347272,371672,6196364,6521282,4720062,5944494,2327991,1890,1237,425,326,332,438,369,531,706,69,275,432,444,1057,850,1626,1494,32,813,839,536,617,284,3
71653,3,골목상권,효창공원앞역 6번,문구,9939786,1525,9059392,880394,2494264,1269609,1513005,1633608,2148906,880394,0,0,884780,1612775,2985444,4456787,0,4090147,5652290,223394,1200235,3363926,3668937,807564,478382,1338,187,371,198,231,242,296,187,0,0,165,209,460,691,0,570,943,69,235,427,538,145,101,3
71654,3,골목상권,효창공원앞역 6번,섬유제품,23575988,487,18324981,5251007,3893961,3547398,5151711,3576604,2155307,4958960,292047,0,0,11267176,8560874,3747938,0,2254603,21321385,0,0,0,0,1791222,21784766,350,137,78,59,98,58,57,98,39,0,0,194,176,117,0,77,410,0,0,0,0,97,390,3
71655,3,골목상권,효창공원앞역 6번,화초,1000000,60,0,1000000,0,0,0,0,0,0,1000000,0,0,0,200000,500000,300000,800000,200000,0,300000,700000,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,20,20,20,40,20,0,20,40,0,0,0,3
71656,3,골목상권,효창공원앞역 6번,철물점,71614743,3835,54835199,16779544,16982299,11249587,7832198,8666106,10105009,5902763,10876781,1798626,25687647,8355436,28660286,7112748,0,25112088,7227205,0,2665236,2501725,5722900,8038223,13411209,2467,1368,386,653,357,506,565,713,655,119,1040,565,1427,684,0,2112,625,0,208,267,445,714,1100,3
71657,3,골목상권,효창공원앞역 6번,인테리어,1176236,40,1176236,0,588118,0,0,588118,0,0,0,0,0,588118,0,588118,0,1176236,0,0,0,1176236,0,0,0,40,0,20,0,0,20,0,0,0,0,0,20,0,20,0,40,0,0,0,40,0,0,0,2
71658,3,골목상권,효창동주민센터,한식음식점,375933897,12455,280519486,95414411,45908018,50130473,57514248,61427527,65539220,55557072,39857339,0,835386,166922408,42323486,146424259,19428358,185609567,137316701,636710,32281058,55853802,77324098,102694833,54135768,9586,2869,1739,1697,1834,2190,2126,1975,894,0,30,5921,1657,4479,368,6336,4891,54,1482,2486,2570,3130,1504,12
71659,3,골목상권,효창동주민센터,제과점,198106096,22137,145599599,52506497,24812255,30010952,24362761,33842825,32570806,29395233,23111264,0,42594252,42641482,37451498,62987000,12431864,68144198,108996419,1060970,23531181,34659732,42655926,47303674,27929134,16668,5469,3118,3222,2946,3737,3645,3038,2431,0,5755,4265,4138,6557,1422,7612,13642,206,3209,4586,4689,5502,3061,3
71660,3,골목상권,효창동주민센터,치킨전문점,23112179,799,18432324,4679855,1183109,3475714,4829716,4769246,4174539,3320594,1359261,57841,0,0,999070,11578175,10477093,14531815,7000781,0,1882246,4294015,7277249,5468883,2610202,630,169,54,131,153,151,141,126,43,5,0,0,21,421,352,493,264,0,48,164,244,195,107,3
71661,3,골목상권,효창동주민센터,커피-음료,173401546,15298,105683770,67717776,22069041,20056714,20308845,20895306,22353864,33342656,34375120,0,19350813,49875393,64561394,39405944,208002,55720666,109241271,238383,62059970,63246728,19320572,15808155,4288130,9586,5712,1844,1662,1926,1972,2182,2723,2989,0,1721,4399,5473,3676,29,5240,9532,38,5900,5693,1527,1262,353,6
71662,3,골목상권,효창동주민센터,일반의원,62095488,5840,44848511,17246977,12554701,10011097,5057909,8603791,8621013,17246977,0,0,17266772,23001313,15049211,6778192,0,22718505,39376983,82820,5314947,8734586,21097708,16980704,9884723,4969,871,1128,812,813,1088,1128,871,0,0,1920,1465,1782,673,0,2052,3788,21,523,1048,1352,1910,986,3
71663,3,골목상권,효창동주민센터,치과의원,126143493,1589,99956315,26187178,13190472,15874642,29999128,23873577,17018496,26187178,0,0,9396381,38045387,47235502,31466223,0,64375724,61767769,712567,9866985,10943473,54128133,20894684,29597651,1295,294,233,313,303,188,258,294,0,0,205,528,499,357,0,785,804,27,146,135,614,316,351,3
71664,3,골목상권,효창동주민센터,한의원,52124006,2338,48929758,3194248,4372141,15861092,4079915,18187653,6428957,3194248,0,0,3232461,22125952,16443295,10322298,0,17163893,34182344,0,4911875,6061342,16325038,9864110,14183873,2092,246,315,472,269,586,450,246,0,0,269,809,562,698,0,1060,1233,0,343,344,457,735,414,3
71665,3,골목상권,효창동주민센터,자동차수리,98801044,1228,64476293,34324751,12662006,13652410,10155286,16525368,11481223,34324751,0,0,11841319,28783171,26823018,31353536,0,57609889,30175546,0,5728049,32329426,14638349,19786896,15302714,926,302,179,145,178,246,178,302,0,0,223,357,413,235,0,715,324,0,145,245,201,256,189,3
71666,3,골목상권,효창동주민센터,미용실,7881293,203,5690515,2190778,459282,491433,2392864,1230878,1116058,2190778,0,0,0,1534004,1501854,4785728,59707,1148207,6733086,551139,707295,68892,2406642,3412473,734852,162,41,14,19,55,46,28,41,0,0,0,33,41,124,5,60,143,10,33,5,54,82,19,3
71667,3,골목상권,효창동주민센터,슈퍼마켓,573168552,73741,405663766,167504786,84231157,72205850,76769266,73890652,98566841,104280179,63224607,14134421,39227353,66051261,103862806,206939414,142953297,389946724,183221828,5280052,107428020,111280862,112013891,176864554,60301173,53286,20455,10780,9860,9789,10953,11904,11834,8621,1652,5586,8987,13385,26118,18013,44414,29327,1211,16414,16740,11644,19610,8122,6
71668,3,골목상권,효창동주민센터,핸드폰,693952,78,693952,0,693952,0,0,0,0,0,0,0,385529,0,0,308423,0,0,693952,0,0,0,0,385529,308423,78,0,78,0,0,0,0,0,0,0,39,0,0,39,0,0,78,0,0,0,0,39,39,2
71669,3,골목상권,효창동주민센터,의약품,100821427,8172,85793290,15028137,19345643,16661469,15708525,17583370,16494283,15028137,0,0,21603235,28753316,32029545,18435331,0,46385090,54436337,0,7370989,12155808,17564647,37202858,26527125,6891,1281,1564,1110,1114,1471,1632,1281,0,0,1782,2249,2467,1674,0,3804,4368,0,1176,1418,1200,2770,1608,6
71670,3,골목상권,효창동주민센터,섬유제품,10016835,572,5723906,4292929,0,5723906,0,0,0,4292929,0,0,0,10016835,0,0,0,0,10016835,0,0,0,0,0,10016835,286,286,0,286,0,0,0,286,0,0,0,572,0,0,0,0,572,0,0,0,0,0,572,1
71671,3,골목상권,효창동주민센터,가전제품,484490661,588,484490661,0,0,0,291000000,193490661,0,0,0,0,0,0,291000000,0,193490661,484490661,0,0,0,0,0,0,484490661,588,0,0,0,201,387,0,0,0,0,0,0,201,0,387,588,0,0,0,0,0,0,588,2
71672,3,골목상권,한강로동땡땡거리(은행나무길),한식음식점,2555233541,63797,2044962690,510270851,361462254,392659610,420155713,461626634,409058479,255178055,255092796,3483301,25822849,1140286463,203031631,914029269,268580028,910855848,509359655,2958078,260784267,364378410,291091428,266920033,234083284,51773,12024,9801,9944,10416,11537,10075,6023,6001,13,559,34390,5385,19305,4145,25282,14373,112,6694,9149,8338,7976,7384,99
71673,3,골목상권,한강로동땡땡거리(은행나무길),중식음식점,75984630,2821,65285132,10699498,12026755,10881433,11441100,15365692,15570152,5324624,5374874,0,351741,50711289,4664461,18498436,1758703,24933729,5562006,0,2103512,5984788,10313103,6908324,5186007,2304,517,388,433,420,544,519,243,274,0,31,1754,260,755,21,1317,259,0,104,249,538,388,299,3
